Index	Chromosome	Position
3620	A5	35
3621	A5	34
3622	A5	34
3623	A5	35
3624	A5	32
3625	A5	32
3626	A5	37
3627	A5	31
3628	A5	28
3629	A5	28
3630	C4	29
3631	A5	32
3632	A5	31
3633	A5	32
3634	A5	35
3635	A5	35
3636	A5	35
3637	A5	34
3638	A5	2
3639	A5	34
3640	A5	32
3641	A5	32
3642	A5	35
3643	A5	30
3644	A5	36
3645	A5	38
3646	A5	36
3647	A5	34
3648	A5	34
3649	A5	28
3650	A5	34
3651	A5	36
3652	A5	29
3653	A5	31
3654	A5	31
3655	A5	4
3656	A5	35
3657	A5	34
3658	A5	33
3659	A5	0
3660	A5	31
3661	A5	33
3662	A5	34
3663	A5	33
3664	A5	33
3665	A5	34
3666	A5	39
3667	A5	38
3668	A5	0
3669	A5	30
3670	A5	26
3671	A5	31
3672	A5	32
3673	A5	31
3674	A5	31
3675	A5	31
3676	A5	34
3677	A5	35
3678	A5	37
3679	A5	38
3680	C4	8
3681	A5	37
3682	A5	35
3683	A5	35
3684	A5	38
3685	A5	38
3686	A5	35
3687	A5	33
3688	A5	30
3689	A5	33
3690	A5	40
3691	A5	2
3692	A5	41
3693	A5	43
3694	A5	31
3695	A5	4
3696	A5	32
3697	A5	40
3698	A5	39
3699	A5	35
3700	A5	34
3701	A5	34
3702	A5	32
3703	A5	33
3704	A5	28
3705	A5	28
3706	A5	35
3707	A5	35
3708	A5	31
3709	A5	34
3710	A5	3
3711	A5	40
3712	A5	49
3713	A5	49
3714	A5	3
3715	A5	3
3716	A5	52
3717	A5	63
3718	A5	52
3719	A5	52
3720	A5	3
3721	A5	3
3722	A5	4
3723	A8	48
3724	A5	3
3725	A5	4
3726	A8	78
3727	A8	61
3728	A5	33
3729	A5	2
3730	C2	58
3731	C4	0
3732	A5	3
3733	A5	5
3734	A5	4
3735	A2	58
3736	A5	5
3737	A2	58
3738	A2	64
3739	A2	64
3740	A5	5
3741	A2	59
3742	A2	61
3743	A5	46
3744	A5	2
3745	A5	48
3746	A5	33
3747	A5	33
3748	A5	35
3749	A5	0
3750	A5	3
3751	A5	45
3752	A5	33
3753	A5	29
3754	A5	44
3755	A5	5
3756	A5	45
3757	A5	5
3758	A5	43
3759	A5	49
3760	A5	47
3761	A6	45
3762	A6	46
3763	A6	41
3764	A6	39
3765	A6	49
3766	A6	39
3767	A6	3
3768	A6	4
3769	A6	47
3770	A6	48
3771	A6	47
3772	A6	39
3773	A6	42
3774	A6	44
3775	A6	40
3776	A6	45
3777	A6	45
3778	A6	42
3779	A6	3
3780	A6	51
3781	A6	47
3782	A6	4
3783	A6	41
3784	A6	49
3785	A6	47
3786	A6	3
3787	A6	4
3788	A6	3
3789	A6	39
3790	A6	43
3791	A6	43
3792	A6	44
3793	A6	4
3794	A6	0
3795	A6	3
3796	A6	47
3797	A6	44
3798	A6	49
3799	A6	52
3800	A6	5
3801	A6	48
3802	A6	45
3803	A6	47
3804	A6	48
3805	A6	45
3806	A6	43
3807	A6	2
3808	A6	5
3809	A6	5
3810	A6	5
3811	A6	48
3812	A6	0
3813	A6	5
3814	A6	43
3815	A6	50
3816	A6	50
3817	A6	45
3818	A6	47
3819	A6	49
3820	A6	44
3821	A6	5
3822	A6	52
3823	A6	4
3824	A6	5
3825	A6	49
3826	A6	53
3827	A6	54
3828	A6	49
3829	A6	50
3830	A6	4
3831	A6	54
3832	A6	52
3833	A6	54
3834	A6	56
3835	A6	5
3836	A6	48
3837	A6	56
3838	A6	60
3839	A6	58
3840	A6	5
3841	A6	52
3842	A6	58
3843	A6	52
3844	A6	55
3845	A6	55
3846	A6	58
3847	A6	50
3848	A6	0
3849	A6	58
3850	A6	66
3851	A6	5
3852	A6	56
3853	A6	57
3854	A6	58
3855	A6	54
3856	A6	54
3857	A6	54
3858	A6	55
3859	A6	53
3860	A6	49
3861	A6	51
3862	A6	54
3863	A6	56
3864	A6	64
3865	A6	54
3866	A6	53
3867	A6	54
3868	A6	62
3869	A6	65
3870	A6	53
3871	A6	52
3872	A6	57
3873	A6	59
3874	A6	56
3875	A6	56
3876	A6	58
3877	A6	58
3878	A6	56
3879	A6	7
3880	A6	65
3881	A6	66
3882	A6	61
3883	A6	0
3884	A6	59
3885	A6	20
3886	A6	64
3887	A6	69
3888	A6	61
3889	A6	63
3890	A6	6
3891	A6	7
3892	A6	61
3893	A6	60
3894	A6	66
3895	A6	55
3896	A6	7
3897	A6	61
3898	A6	63
3899	A6	63
3900	A6	59
3901	A6	58
3902	A6	68
3903	A6	67
3904	A6	66
3905	A6	61
3906	A6	61
3907	A6	62
3908	A6	59
3909	A6	62
3910	A6	62
3911	A6	61
3912	A6	62
3913	A6	63
3914	A6	62
3915	A6	54
3916	A6	62
3917	A6	63
3918	A6	63
3919	A6	63
3920	A6	64
3921	A6	0
3922	A6	6
3923	A6	63
3924	A6	50
3925	A6	62
3926	A6	59
3927	A6	62
3928	A6	60
3929	A6	57
3930	A6	60
3931	A6	61
3932	A6	59
3933	A6	65
3934	A6	65
3935	A6	65
3936	A6	68
3937	A6	67
3938	A6	5
3939	A6	5
3940	A6	65
3941	A6	66
3942	A6	62
3943	A6	68
3944	A6	69
3945	A6	62
3946	A6	66
3947	A6	66
3948	A6	66
3949	A6	68
3950	A6	67
3951	A6	66
3952	A6	67
3953	A6	7
3954	A6	74
3955	A6	63
3956	A6	59
3957	A6	67
3958	A6	65
3959	A6	68
3960	A6	68
3961	A6	57
3962	A6	56
3963	A6	70
3964	A6	60
3965	A6	76
3966	A6	61
3967	A6	61
3968	A6	73
3969	A6	69
3970	A6	65
3971	A6	67
3972	A6	66
3973	A6	62
3974	A6	7
3975	A6	68
3976	A6	68
3977	A6	68
3978	A6	67
3979	A6	66
3980	A6	72
3981	A6	72
3982	A6	48
3983	A6	48
3984	A6	49
3985	A6	45
3986	A6	6
3987	A6	8
3988	A6	56
3989	A6	47
3990	A6	46
3991	A6	50
3992	A6	55
3993	A6	62
3994	A6	9
3995	A6	45
3996	A6	0
3997	A6	54
3998	A6	47
3999	A6	47
4000	A6	47
4001	A6	49
4002	A6	1
4003	A5	56
4004	A6	0
4005	A6	8
4006	A5	43
4007	A6	69
4008	A6	76
4009	A6	82
4010	A6	77
4011	A6	82
4012	A6	75
4013	A6	75
4014	A6	74
4015	A6	74
4016	A6	73
4017	A6	74
4018	A6	81
4019	A6	77
4020	A6	63
4021	A6	69
4022	A6	64
4023	A6	72
4024	A6	69
4025	A6	69
4026	A6	74
4027	A6	74
4028	A6	71
4029	A6	72
4030	A6	74
4031	A6	72
4032	A6	66
4033	A6	67
4034	A6	64
4035	A6	64
4036	A6	68
4037	A6	73
4038	A6	74
4039	A6	76
4040	A6	67
4041	A6	69
4042	A6	69
4043	A6	59
4044	A6	67
4045	A6	10
4046	A6	59
4047	A6	75
4048	A6	10
4049	A6	73
4050	A6	73
4051	A6	73
4052	A6	74
4053	A6	73
4054	A6	68
4055	A6	64
4056	A6	71
4057	A6	73
4058	A6	72
4059	A6	72
4060	A6	78
4061	A6	73
4062	A6	83
4063	A6	78
4064	A6	10
4065	A6	10
4066	A6	76
4067	A6	79
4068	A6	76
4069	A6	75
4070	A6	74
4071	A6	9
4072	A6	73
4073	C7	38
4074	A6	78
4075	A6	80
4076	A6	80
4077	A6	83
4078	A6	80
4079	A6	81
4080	A6	77
4081	A6	79
4082	A6	81
4083	A6	79
4084	A6	7
4085	A6	83
4086	A6	82
4087	A6	82
4088	A6	84
4089	A6	83
4090	A6	84
4091	A6	12
4092	A6	83
4093	A6	86
4094	A6	9
4095	A6	9
4096	A6	9
4097	A6	10
4098	A6	83
4099	A6	83
4100	A6	87
4101	A6	85
4102	A6	87
4103	A6	84
4104	A6	10
4105	A6	10
4106	A6	86
4107	A6	10
4108	A6	85
4109	A6	85
4110	A6	85
4111	A6	81
4112	A6	85
4113	A6	90
4114	A6	84
4115	A6	85
4116	A6	83
4117	A6	83
4118	A6	86
4119	A6	87
4120	A6	92
4121	A6	89
4122	A6	86
4123	A6	88
4124	C6	96
4125	C7	72
4126	A6	88
4127	A6	91
4128	A6	87
4129	A6	88
4130	A6	88
4131	A6	91
4132	A6	88
4133	A6	88
4134	A6	88
4135	A6	68
4136	A6	88
4137	A6	89
4138	A6	92
4139	A6	86
4140	A6	92
4141	A6	87
4142	A6	88
4143	A6	88
4144	A6	90
4145	A6	90
4146	A6	91
4147	A6	92
4148	A6	91
4149	A6	91
4150	A6	90
4151	A6	90
4152	A6	90
4153	A6	92
4154	A6	90
4155	A6	91
4156	A6	12
4157	A6	90
4158	A6	88
4159	A6	90
4160	A6	90
4161	A6	90
4162	A6	93
4163	A6	93
4164	A6	92
4165	A6	91
4166	A6	92
4167	A6	92
4168	A6	90
4169	A6	89
4170	A6	92
4171	A6	92
4172	A6	94
4173	A6	94
4174	A6	94
4175	A6	93
4176	A6	91
4177	A6	93
4178	A6	93
4179	A6	93
4180	A6	94
4181	A6	94
4182	A6	94
4183	A6	94
4184	A6	95
4185	A6	93
4186	A6	95
4187	A6	12
4188	A6	12
4189	A6	97
4190	A6	97
4191	A6	97
4192	A6	97
4193	A6	6
4194	A6	9
4195	A6	100
4196	A6	100
4197	A6	99
4198	A6	12
4199	A6	11
4200	A6	13
4201	A6	11
4202	A6	11
4203	A6	12
4204	A6	13
4205	A6	11
4206	A6	13
4207	A6	8
4208	A6	10
4209	A6	1
4210	A6	26
4211	A6	11
4212	A6	14
4213	A6	16
4214	A6	15
4215	A6	14
4216	A6	10
4217	A6	17
4218	A6	16
4219	A6	12
4220	A6	13
4221	A6	15
4222	A6	15
4223	A6	14
4224	A6	10
4225	A6	12
4226	A6	13
4227	A6	15
4228	A6	16
4229	A6	13
4230	A6	16
4231	A6	14
4232	A6	0
4233	A6	10
4234	A6	16
4235	A6	16
4236	A6	14
4237	A6	14
4238	A6	0
4239	A6	14
4240	A6	14
4241	A6	14
4242	A6	17
4243	A6	17
4244	A6	19
4245	A6	14
4246	A6	16
4247	A6	18
4248	A6	15
4249	A6	15
4250	A6	18
4251	A6	0
4252	A6	15
4253	A6	19
4254	A6	15
4255	A6	19
4256	A6	18
4257	A6	17
4258	A6	12
4259	A6	1
4260	A6	18
4261	A6	18
4262	A6	15
4263	A6	1
4264	A6	1
4265	A6	17
4266	A6	18
4267	A6	19
4268	A6	18
4269	A6	18
4270	A6	16
4271	A6	11
4272	A6	20
4273	A6	23
4274	A6	14
4275	A6	21
4276	A6	22
4277	A6	25
4278	A6	19
4279	A6	21
4280	A6	19
4281	A6	23
4282	A6	19
4283	A6	20
4284	A6	22
4285	A6	20
4286	A6	16
4287	A6	20
4288	A6	20
4289	A6	17
4290	A6	18
4291	A6	25
4292	A6	19
4293	A6	21
4294	A6	20
4295	A6	19
4296	A6	20
4297	A6	20
4298	A6	18
4299	A6	21
4300	A6	20
4301	A6	21
4302	A6	24
4303	A6	21
4304	A6	18
4305	A6	25
4306	A6	21
4307	A2	31
4308	A2	48
4309	A6	23
4310	A6	23
4311	A6	21
4312	A6	21
4313	A6	22
4314	A6	24
4315	A6	24
4316	A6	21
4317	A6	24
4318	A6	22
4319	A6	25
4320	A6	23
4321	A6	20
4322	A4	42
4323	A4	47
4324	A4	47
4325	A4	42
4326	A4	47
4327	A4	39
4328	A4	35
4329	A4	35
4330	A4	42
4331	A6	25
4332	A6	26
4333	A6	27
4334	A6	24
4335	A6	27
4336	A6	27
4337	A6	30
4338	A6	30
4339	A6	31
4340	A6	29
4341	A6	27
4342	A6	25
4343	A6	28
4344	A6	25
4345	A6	24
4346	A6	25
4347	A6	25
4348	A6	27
4349	A6	26
4350	A6	25
4351	A6	30
4352	A6	30
4353	A6	30
4354	A6	31
4355	A6	31
4356	A6	31
4357	A6	30
4358	A6	2
4359	A6	32
4360	A6	24
4361	A6	32
4362	A6	31
4363	A6	32
4364	A6	27
4365	A6	26
4366	A6	28
4367	A6	27
4368	A6	25
4369	A6	27
4370	A6	28
4371	A6	25
4372	A6	27
4373	A6	31
4374	A6	24
4375	A6	30
4376	A6	27
4377	A6	29
4378	A6	32
4379	A6	36
4380	A6	32
4381	C5	24
4382	A6	30
4383	A6	32
4384	A6	31
4385	A6	32
4386	A6	30
4387	A6	25
4388	A6	30
4389	A6	30
4390	A6	28
4391	A6	32
4392	A6	33
4393	A6	33
4394	A6	29
4395	A6	31
4396	A6	30
4397	A6	29
4398	A6	32
4399	A6	33
4400	A6	34
4401	A6	35
4402	A6	33
4403	A6	32
4404	A6	33
4405	A6	36
4406	A6	34
4407	A6	37
4408	A6	30
4409	A6	32
4410	A6	32
4411	A6	32
4412	A6	33
4413	A6	3
4414	A6	45
4415	A6	46
4416	A6	27
4417	A6	0
4418	A6	31
4419	A6	32
4420	A6	31
4421	A6	42
4422	A6	38
4423	A6	37
4424	A6	39
4425	A6	38
4426	A6	44
4427	A6	43
4428	A6	46
4429	A6	28
4430	A6	32
4431	A6	32
4432	A6	32
4433	A6	37
4434	A6	40
4435	A6	44
4436	A6	40
4437	A6	3
4438	A6	43
4439	A6	46
4440	A6	46
4441	A6	43
4442	A6	43
4443	A6	44
4444	A6	45
4445	A6	41
4446	A6	43
4447	A6	34
4448	A6	3
4449	A6	3
4450	A6	38
4451	A6	42
4452	A6	44
4453	A6	41
4454	A6	4
4455	A6	44
4456	A6	41
4457	A6	4
4458	A6	41
4459	A6	46
4460	A6	43
4461	A6	44
4462	A6	44
4463	A6	46
4464	A6	42
4465	A6	48
4466	A6	37
4467	A6	4
4468	A6	37
4469	A6	44
4470	A6	37
4471	A6	46
4472	A6	42
4473	A6	43
4474	A6	50
4475	A6	44
4476	A6	41
4477	A6	43
4478	A6	50
4479	A6	41
4480	A6	38
4481	A6	41
4482	A6	4
4483	A7	30
4484	A7	33
4485	A7	31
4486	A7	35
4487	A7	38
4488	A7	32
4489	A7	35
4490	A7	35
4491	A7	36
4492	A7	33
4493	A7	36
4494	A7	29
4495	A7	36
4496	A7	36
4497	A7	33
4498	A7	5
4499	A7	36
4500	A7	39
4501	A7	40
4502	A7	38
4503	A7	24
4504	A7	34
4505	A7	32
4506	A7	32
4507	A7	32
4508	A7	36
4509	A7	34
4510	A7	37
4511	A7	37
4512	A7	41
4513	A7	38
4514	A7	37
4515	A7	38
4516	A7	38
4517	A7	36
4518	A7	41
4519	A7	34
4520	A7	40
4521	A7	33
4522	A7	38
4523	A7	38
4524	A7	38
4525	A7	41
4526	A7	37
4527	A7	0
4528	A7	40
4529	A7	40
4530	A7	49
4531	A7	9
4532	A7	42
4533	A7	37
4534	A7	39
4535	A7	10
4536	A7	33
4537	A7	52
4538	A7	37
4539	A7	37
4540	A7	40
4541	A7	40
4542	A7	35
4543	A7	29
4544	A7	41
4545	A7	41
4546	A7	41
4547	A7	41
4548	A7	35
4549	A7	10
4550	A7	38
4551	A7	35
4552	A7	30
4553	A7	40
4554	A7	48
4555	A7	44
4556	A7	44
4557	A7	6
4558	A5	46
4559	A7	48
4560	A7	48
4561	A7	52
4562	A7	48
4563	A7	45
4564	A7	45
4565	A7	4
4566	A7	45
4567	A7	43
4568	A7	41
4569	A7	45
4570	A7	44
4571	A7	45
4572	A7	44
4573	A7	46
4574	A7	47
4575	A7	53
4576	A7	45
4577	A7	45
4578	A7	36
4579	A7	46
4580	A7	52
4581	A7	47
4582	A7	52
4583	A7	46
4584	A7	45
4585	A7	4
4586	A7	5
4587	A7	5
4588	A7	49
4589	A7	44
4590	A7	48
4591	A7	45
4592	A7	59
4593	A7	50
4594	A7	50
4595	A7	6
4596	A7	5
4597	A7	5
4598	A7	6
4599	A7	51
4600	A7	46
4601	A7	45
4602	A7	42
4603	A7	30
4604	A7	47
4605	A7	48
4606	A7	49
4607	A7	52
4608	A7	54
4609	A7	46
4610	A7	5
4611	A7	5
4612	A7	53
4613	A7	53
4614	A7	58
4615	A7	50
4616	A7	51
4617	A7	50
4618	A7	54
4619	A7	51
4620	A7	46
4621	A7	52
4622	A7	52
4623	A7	56
4624	A7	54
4625	A7	52
4626	A7	53
4627	A7	56
4628	A7	52
4629	A7	53
4630	A7	48
4631	A7	48
4632	A7	57
4633	A7	5
4634	A7	54
4635	A7	55
4636	A7	53
4637	A7	5
4638	A7	63
4639	A7	6
4640	A7	54
4641	A7	53
4642	A7	61
4643	A7	55
4644	A7	52
4645	A7	50
4646	A7	51
4647	A7	52
4648	A7	57
4649	A7	56
4650	A7	58
4651	A7	56
4652	A7	0
4653	A7	54
4654	A7	12
4655	A7	64
4656	A7	5
4657	A7	61
4658	A7	53
4659	A7	49
4660	A7	8
4661	A7	58
4662	A7	60
4663	A7	9
4664	A7	13
4665	A7	65
4666	A7	57
4667	A7	59
4668	A7	59
4669	A7	61
4670	A7	60
4671	A7	59
4672	A7	63
4673	A7	59
4674	A7	63
4675	A7	53
4676	A7	51
4677	A7	54
4678	A7	53
4679	A7	70
4680	A7	48
4681	A7	57
4682	A7	55
4683	A7	56
4684	A7	61
4685	A7	56
4686	A7	63
4687	A7	53
4688	A7	65
4689	A7	55
4690	A7	62
4691	A7	59
4692	A7	56
4693	A7	67
4694	A7	56
4695	A7	53
4696	A7	54
4697	A7	57
4698	A7	60
4699	A7	63
4700	A7	60
4701	A7	58
4702	A7	61
4703	A7	61
4704	A7	10
4705	A7	46
4706	A7	60
4707	A7	50
4708	A7	66
4709	A7	65
4710	A7	57
4711	A7	59
4712	A7	68
4713	A7	63
4714	A7	61
4715	A7	59
4716	A7	58
4717	A7	10
4718	A7	63
4719	A7	60
4720	A7	63
4721	A7	63
4722	A7	57
4723	A7	65
4724	A7	11
4725	A7	12
4726	A7	68
4727	A7	64
4728	A7	65
4729	A7	63
4730	A7	59
4731	A7	57
4732	A7	63
4733	A7	65
4734	A7	60
4735	A7	68
4736	A7	64
4737	A7	59
4738	A7	64
4739	A7	65
4740	A7	66
4741	A7	65
4742	A7	65
4743	A7	68
4744	A7	60
4745	A7	65
4746	A7	64
4747	A7	66
4748	A7	66
4749	A7	62
4750	A7	60
4751	A7	60
4752	A7	56
4753	A7	64
4754	A7	66
4755	A7	69
4756	A7	65
4757	A7	68
4758	A7	68
4759	A7	72
4760	A7	66
4761	A7	68
4762	A7	70
4763	A7	69
4764	A7	10
4765	A7	10
4766	A7	71
4767	A7	70
4768	A7	72
4769	A7	0
4770	A7	68
4771	A7	68
4772	A7	68
4773	A7	66
4774	A7	68
4775	A7	68
4776	A7	66
4777	A7	70
4778	A7	9
4779	A7	72
4780	A7	71
4781	A7	73
4782	A7	72
4783	A7	69
4784	A7	9
4785	A7	71
4786	A7	70
4787	A7	69
4788	A7	69
4789	A7	73
4790	A7	74
4791	A7	72
4792	A7	76
4793	A7	74
4794	A7	73
4795	A7	70
4796	A7	69
4797	A7	76
4798	A7	71
4799	A7	71
4800	A7	71
4801	A7	70
4802	A7	72
4803	A7	71
4804	A7	68
4805	A7	75
4806	A7	70
4807	A7	71
4808	A7	70
4809	A7	75
4810	A7	75
4811	A7	75
4812	A7	6
4813	A7	76
4814	A7	74
4815	A7	75
4816	A7	74
4817	A7	75
4818	A7	75
4819	A7	70
4820	A7	75
4821	A7	77
4822	A7	74
4823	A7	74
4824	A7	73
4825	A7	71
4826	A7	71
4827	A7	66
4828	A7	68
4829	A7	74
4830	A7	76
4831	A7	75
4832	A7	71
4833	A7	12
4834	A7	5
4835	A7	10
4836	A7	76
4837	A7	74
4838	A7	75
4839	A7	73
4840	A7	71
4841	A7	71
4842	A7	71
4843	A7	77
4844	A7	75
4845	A7	74
4846	A7	73
4847	A7	74
4848	A7	74
4849	A7	71
4850	A7	77
4851	A7	71
4852	A7	74
4853	A7	74
4854	A7	74
4855	A7	76
4856	A7	76
4857	A7	11
4858	A7	75
4859	A7	71
4860	A7	73
4861	A7	73
4862	A7	74
4863	A7	9
4864	A7	74
4865	A7	74
4866	A7	79
4867	A7	81
4868	A7	76
4869	A7	75
4870	A7	80
4871	A7	75
4872	A7	13
4873	A7	73
4874	A7	10
4875	A7	77
4876	C6	51
4877	A7	80
4878	A7	82
4879	A7	78
4880	A7	76
4881	A7	77
4882	A7	76
4883	A7	77
4884	A7	76
4885	A7	76
4886	A7	74
4887	A7	79
4888	A7	76
4889	A7	76
4890	A7	78
4891	A7	72
4892	A7	79
4893	A7	83
4894	A7	79
4895	A7	83
4896	A7	80
4897	A7	80
4898	A7	80
4899	A7	82
4900	A7	12
4901	C6	39
4902	A7	83
4903	A7	12
4904	A7	63
4905	A7	79
4906	A7	78
4907	A7	77
4908	A7	82
4909	A7	7
4910	A7	7
4911	A7	2
4912	A7	2
4913	A7	85
4914	A7	2
4915	A7	78
4916	A7	85
4917	A7	83
4918	A7	81
4919	A7	77
4920	A7	81
4921	A7	81
4922	A7	74
4923	A7	72
4924	A7	76
4925	A7	80
4926	A7	81
4927	A7	79
4928	A7	85
4929	A7	81
4930	A7	81
4931	A7	91
4932	A7	85
4933	A7	87
4934	A7	79
4935	A7	83
4936	A7	83
4937	A7	86
4938	A7	84
4939	A7	88
4940	A7	86
4941	A7	85
4942	A7	87
4943	A7	88
4944	A7	90
4945	A7	89
4946	A7	86
4947	A7	92
4948	A7	89
4949	A7	90
4950	A7	91
4951	A7	92
4952	A7	92
4953	A7	92
4954	A7	92
4955	A7	91
4956	A7	92
4957	A7	92
4958	A7	89
4959	A7	87
4960	A7	85
4961	A7	85
4962	C6	55
4963	A7	92
4964	A7	81
4965	A7	90
4966	A7	94
4967	A7	94
4968	A7	94
4969	A7	95
4970	A7	94
4971	A7	93
4972	A7	1
4973	A7	87
4974	A7	92
4975	A7	93
4976	A7	90
4977	A7	94
4978	A7	90
4979	A7	96
4980	A7	94
4981	A7	95
4982	A7	96
4983	A7	96
4984	A7	95
4985	A7	95
4986	A7	96
4987	A7	95
4988	A7	95
4989	A7	96
4990	A7	96
4991	A7	95
4992	A7	96
4993	A7	93
4994	A7	92
4995	A7	97
4996	A7	92
4997	A7	94
4998	A7	97
4999	C6	39
5000	A7	97
5001	A7	97
5002	A7	97
5003	A7	97
5004	A7	98
5005	A7	97
5006	A7	97
5007	A7	97
5008	A7	97
5009	A7	99
5010	A7	99
5011	A7	99
5012	A7	99
5013	A7	99
5014	A7	99
5015	A7	91
5016	A7	98
5017	A7	99
5018	A7	99
5019	A7	99
5020	A7	99
5021	A7	98
5022	A7	98
5023	A7	100
5024	A7	99
5025	A7	11
5026	A7	1
5027	A7	14
5028	A7	17
5029	A7	19
5030	A7	14
5031	A7	15
5032	A7	12
5033	A7	4
5034	A7	12
5035	A7	12
5036	A7	16
5037	A7	15
5038	A7	19
5039	A7	16
5040	A7	16
5041	A7	18
5042	A7	18
5043	A7	12
5044	A7	16
5045	A7	15
5046	A7	13
5047	A7	12
5048	A7	10
5049	A7	18
5050	A7	12
5051	A7	13
5052	A7	21
5053	A7	15
5054	A7	12
5055	A7	17
5056	A7	19
5057	A7	14
5058	A7	13
5059	A7	21
5060	A7	18
5061	A7	15
5062	A7	11
5063	A7	11
5064	A7	11
5065	A7	26
5066	A7	19
5067	A7	17
5068	A7	17
5069	A7	16
5070	A7	17
5071	A7	14
5072	A7	17
5073	A7	18
5074	A7	17
5075	A7	16
5076	A7	21
5077	A7	16
5078	A7	17
5079	A7	16
5080	A7	16
5081	A7	24
5082	A7	24
5083	A7	19
5084	A7	20
5085	A7	12
5086	A7	12
5087	A7	18
5088	A7	20
5089	A7	20
5090	A7	20
5091	A7	16
5092	A7	19
5093	A7	19
5094	A7	13
5095	A7	19
5096	A7	21
5097	A7	18
5098	A7	20
5099	A7	29
5100	A7	20
5101	A7	23
5102	A7	31
5103	A7	22
5104	A7	17
5105	A7	21
5106	A7	21
5107	A7	14
5108	A7	21
5109	A7	16
5110	A7	21
5111	A7	17
5112	A7	17
5113	A7	18
5114	A7	26
5115	A7	16
5116	A7	21
5117	A7	25
5118	A7	25
5119	A7	15
5120	A7	21
5121	A7	22
5122	A7	28
5123	A7	24
5124	A7	11
5125	A7	28
5126	A9	43
5127	A9	45
5128	A7	29
5129	A7	27
5130	A7	24
5131	A7	27
5132	A7	20
5133	A7	24
5134	A7	8
5135	A3	41
5136	A3	51
5137	A7	7
5138	A7	21
5139	A7	24
5140	A7	16
5141	A7	22
5142	A7	25
5143	A7	23
5144	A7	23
5145	A7	24
5146	A7	20
5147	A7	25
5148	A7	26
5149	A7	6
5150	A7	13
5151	A7	23
5152	A7	20
5153	A7	21
5154	A7	23
5155	A7	29
5156	A7	22
5157	A7	19
5158	A7	23
5159	A7	26
5160	A7	23
5161	A7	35
5162	A7	22
5163	A7	25
5164	A7	20
5165	A7	25
5166	A7	25
5167	A7	31
5168	A7	18
5169	A7	30
5170	A7	25
5171	A7	30
5172	A7	28
5173	A7	23
5174	A7	30
5175	A7	22
5176	A7	22
5177	A7	18
5178	A7	26
5179	A7	31
5180	A7	16
5181	A7	27
5182	A7	26
5183	A7	25
5184	A7	26
5185	A7	26
5186	A7	11
5187	A7	22
5188	A7	25
5189	A7	26
5190	A7	21
5191	A7	27
5192	A7	27
5193	A7	5
5194	A7	25
5195	A7	18
5196	A7	28
5197	A7	37
5198	A7	25
5199	A7	29
5200	A7	23
5201	A7	29
5202	A7	30
5203	A7	25
5204	A7	26
5205	A7	25
5206	A7	34
5207	A7	27
5208	A7	28
5209	A7	26
5210	A7	12
5211	A7	25
5212	A7	25
5213	A7	94
5214	A7	25
5215	A7	28
5216	A7	14
5217	A7	24
5218	A7	21
5219	A7	4
5220	A7	34
5221	A7	28
5222	A7	28
5223	A7	24
5224	A7	34
5225	A7	28
5226	A7	31
5227	A7	33
5228	A7	28
5229	A7	4
5230	A7	2
5231	A7	3
5232	A7	33
5233	A7	29
5234	A7	25
5235	A7	32
5236	A7	34
5237	A7	35
5238	A7	31
5239	A7	35
5240	A7	37
5241	A7	31
5242	A7	33
5243	A7	40
5244	A7	37
5245	A7	34
5246	A7	26
5247	A7	28
5248	A7	43
5249	A7	34
5250	A7	37
5251	A7	34
5252	A7	37
5253	A7	34
5254	A7	37
5255	A7	33
5256	A7	35
5257	A7	43
5258	A7	35
5259	A7	30
5260	A7	36
5261	A7	39
5262	A7	34
5263	A7	31
5264	A7	30
5265	A7	44
5266	A7	44
5267	A7	30
5268	A7	38
5269	A7	44
5270	A7	7
5271	A7	36
5272	A7	41
5273	A7	23
5274	A7	32
5275	A7	25
5276	A7	32
5277	A7	32
5278	A7	9
5279	A7	32
5280	A7	32
5281	A7	8
5282	A7	27
5283	A7	39
5284	A7	7
5285	A7	35
5286	A7	32
5287	A7	32
5288	A7	37
5289	A7	35
5290	A7	25
5291	A7	39
5292	A7	37
5293	A7	33
5294	A7	30
5295	A7	30
5296	A7	34
5297	A7	41
5298	A7	29
5299	A7	33
5300	A7	33
5301	A7	18
5302	A7	25
5303	A8	20
5304	A8	16
5305	A8	3
5306	A8	20
5307	A8	4
5308	A8	25
5309	A8	13
5310	A8	4
5311	A8	33
5312	A8	20
5313	A8	20
5314	A8	25
5315	A8	3
5316	A8	24
5317	A8	25
5318	A8	18
5319	A8	25
5320	A8	5
5321	A8	25
5322	A8	35
5323	A8	18
5324	A8	25
5325	C3	65
5326	A8	23
5327	A8	27
5328	A8	30
5329	A8	32
5330	A8	30
5331	A8	22
5332	A8	5
5333	A8	5
5334	A8	34
5335	A8	34
5336	A8	33
5337	A8	33
5338	A8	30
5339	A8	28
5340	A8	34
5341	A8	33
5342	A8	33
5343	A8	33
5344	A8	21
5345	A8	20
5346	A8	20
5347	A8	25
5348	C3	89
5349	A8	31
5350	A8	33
5351	A8	39
5352	A8	31
5353	A8	26
5354	A8	34
5355	A8	33
5356	A8	32
5357	A8	37
5358	A8	27
5359	A8	36
5360	A8	37
5361	A8	34
5362	A8	33
5363	A8	35
5364	A8	40
5365	A8	36
5366	A8	42
5367	A8	40
