Index	Chromosome	Position
3379	A5	71
3429	A5	71
12670	A5	71
3375	A5	72
3383	A5	72
3397	A5	72
3407	A5	72
3428	A5	72
3437	A5	72
3369	A5	73
3373	A5	73
3382	A5	73
3394	A5	73
3410	A5	73
3421	A5	73
3451	A5	73
3458	A5	73
3321	A5	74
3337	A5	74
3380	A5	74
3418	A5	74
3408	A5	75
3417	A5	75
3434	A5	75
10431	A5	75
3396	A5	76
3401	A5	76
3436	A5	76
3438	A5	76
3442	A5	76
3415	A5	77
3419	A5	77
3431	A5	77
3432	A5	77
3439	A5	77
3446	A5	77
3372	A5	78
3440	A5	78
3454	A5	78
3455	A5	78
3456	A5	78
3457	A5	78
3474	A5	78
3414	A5	79
3465	A5	79
13047	A5	79
3441	A5	81
3367	A5	83
3433	A5	83
3447	A5	83
3420	A5	84
3444	A5	84
3445	A5	84
3386	A5	85
3387	A5	85
3416	A5	85
3459	A5	85
3471	A5	85
3488	A5	85
3510	A5	85
13642	A5	85
3423	A5	86
3424	A5	86
3425	A5	86
3487	A5	86
3498	A5	86
12669	A5	86
1082	A5	87
3430	A5	87
3460	A5	87
3467	A5	87
3475	A5	87
3479	A5	87
3484	A5	87
1086	A5	88
3470	A5	88
3483	A5	88
3461	A5	89
3462	A5	89
3469	A5	89
3477	A5	89
3494	A5	89
3515	A5	89
13643	A5	89
1085	A5	90
3448	A5	90
3463	A5	90
3464	A5	90
3466	A5	90
3481	A5	90
3485	A5	90
3486	A5	90
3506	A5	90
13633	A5	90
13635	A5	90
976	A5	91
3443	A5	91
3472	A5	91
3490	A5	91
3499	A5	91
3509	A5	91
3514	A5	91
13634	A5	91
13636	A5	91
13637	A5	91
13638	A5	91
1077	A5	92
1088	A5	92
1096	A5	92
3468	A5	92
3476	A5	92
3489	A5	92
1087	A5	93
1089	A5	93
1097	A5	93
1098	A5	93
3491	A5	93
3511	A5	93
1078	A5	94
1079	A5	94
1081	A5	94
1091	A5	94
1092	A5	94
3478	A5	94
1080	A5	95
1083	A5	95
1090	A5	95
3493	A5	95
3496	A5	95
3501	A5	95
3508	A5	95
1093	A5	97
1094	A5	97
1095	A5	97
3505	A5	97
3512	A5	97
3503	A5	98
1084	A5	99
3502	A5	99
7807	A5	99
3504	A5	100
3507	A5	100
3513	A5	100
3516	A5	100
3794	A6	0
3812	A6	0
3848	A6	0
3883	A6	0
3921	A6	0
3996	A6	0
4004	A6	0
4232	A6	0
4238	A6	0
4251	A6	0
4417	A6	0
4002	A6	1
4209	A6	1
4259	A6	1
4263	A6	1
4264	A6	1
3807	A6	2
4358	A6	2
3767	A6	3
3779	A6	3
3786	A6	3
3788	A6	3
3795	A6	3
4413	A6	3
4437	A6	3
4448	A6	3
4449	A6	3
3768	A6	4
3782	A6	4
3787	A6	4
3793	A6	4
3823	A6	4
3830	A6	4
4454	A6	4
4457	A6	4
4467	A6	4
4482	A6	4
3800	A6	5
3808	A6	5
3809	A6	5
3810	A6	5
3813	A6	5
3821	A6	5
3824	A6	5
3835	A6	5
3840	A6	5
3851	A6	5
3938	A6	5
3939	A6	5
3890	A6	6
3922	A6	6
3986	A6	6
4193	A6	6
3879	A6	7
3891	A6	7
3896	A6	7
3953	A6	7
3974	A6	7
4084	A6	7
11327	A6	7
13494	A6	7
3987	A6	8
4005	A6	8
4207	A6	8
3994	A6	9
4071	A6	9
4094	A6	9
4095	A6	9
4096	A6	9
4194	A6	9
10082	A6	9
4045	A6	10
4048	A6	10
4064	A6	10
4065	A6	10
4097	A6	10
4104	A6	10
4105	A6	10
4107	A6	10
4208	A6	10
4216	A6	10
4224	A6	10
4233	A6	10
4199	A6	11
4201	A6	11
4202	A6	11
4205	A6	11
4211	A6	11
4271	A6	11
4091	A6	12
4156	A6	12
4187	A6	12
4188	A6	12
4198	A6	12
4203	A6	12
4219	A6	12
4225	A6	12
4258	A6	12
4200	A6	13
4204	A6	13
4206	A6	13
4220	A6	13
4226	A6	13
4229	A6	13
13705	A6	13
4212	A6	14
4215	A6	14
4223	A6	14
4231	A6	14
4236	A6	14
4237	A6	14
4239	A6	14
4240	A6	14
4241	A6	14
4245	A6	14
4274	A6	14
4214	A6	15
4221	A6	15
4222	A6	15
4227	A6	15
4248	A6	15
4249	A6	15
4252	A6	15
4254	A6	15
4262	A6	15
12477	A6	15
4213	A6	16
4218	A6	16
4228	A6	16
4230	A6	16
4234	A6	16
4235	A6	16
4246	A6	16
4270	A6	16
4286	A6	16
4217	A6	17
4242	A6	17
4243	A6	17
4257	A6	17
4265	A6	17
4289	A6	17
4247	A6	18
4250	A6	18
4256	A6	18
4260	A6	18
4261	A6	18
4266	A6	18
4268	A6	18
4269	A6	18
4290	A6	18
4298	A6	18
4304	A6	18
4244	A6	19
4253	A6	19
4255	A6	19
4267	A6	19
4278	A6	19
4280	A6	19
4282	A6	19
4292	A6	19
4295	A6	19
10493	A6	19
3885	A6	20
4272	A6	20
4283	A6	20
4285	A6	20
4287	A6	20
4288	A6	20
4294	A6	20
4296	A6	20
4297	A6	20
4300	A6	20
4321	A6	20
4275	A6	21
4279	A6	21
4293	A6	21
4299	A6	21
4301	A6	21
4303	A6	21
4306	A6	21
4311	A6	21
4312	A6	21
4316	A6	21
9593	A6	21
4276	A6	22
4284	A6	22
4313	A6	22
4318	A6	22
7151	A6	22
4273	A6	23
4281	A6	23
4309	A6	23
4310	A6	23
4320	A6	23
4302	A6	24
4314	A6	24
4315	A6	24
4317	A6	24
4334	A6	24
4345	A6	24
4360	A6	24
4374	A6	24
4277	A6	25
4291	A6	25
4305	A6	25
4319	A6	25
4331	A6	25
4342	A6	25
4344	A6	25
4346	A6	25
4347	A6	25
4350	A6	25
4368	A6	25
4371	A6	25
4387	A6	25
4210	A6	26
4332	A6	26
4349	A6	26
4365	A6	26
4333	A6	27
4335	A6	27
4336	A6	27
4341	A6	27
4348	A6	27
4364	A6	27
4367	A6	27
4369	A6	27
4372	A6	27
4376	A6	27
4416	A6	27
11126	A6	27
11127	A6	27
4343	A6	28
4366	A6	28
4370	A6	28
4390	A6	28
4429	A6	28
4340	A6	29
4377	A6	29
4394	A6	29
4397	A6	29
4337	A6	30
4338	A6	30
4351	A6	30
4352	A6	30
4353	A6	30
4357	A6	30
4375	A6	30
4382	A6	30
4386	A6	30
4388	A6	30
4389	A6	30
4396	A6	30
4408	A6	30
4339	A6	31
4354	A6	31
4355	A6	31
4356	A6	31
4362	A6	31
4373	A6	31
4384	A6	31
4395	A6	31
4418	A6	31
4420	A6	31
4359	A6	32
4361	A6	32
4363	A6	32
4378	A6	32
4380	A6	32
4383	A6	32
4385	A6	32
4391	A6	32
4398	A6	32
4403	A6	32
4409	A6	32
4410	A6	32
4411	A6	32
4419	A6	32
4430	A6	32
4431	A6	32
4432	A6	32
4392	A6	33
4393	A6	33
4399	A6	33
4402	A6	33
4404	A6	33
4412	A6	33
8369	A6	33
4400	A6	34
4406	A6	34
4447	A6	34
4401	A6	35
4379	A6	36
4405	A6	36
4407	A6	37
4423	A6	37
4433	A6	37
4466	A6	37
4468	A6	37
4470	A6	37
4422	A6	38
4425	A6	38
4450	A6	38
4480	A6	38
3764	A6	39
3766	A6	39
3772	A6	39
3789	A6	39
4424	A6	39
13608	A6	39
3775	A6	40
4434	A6	40
4436	A6	40
3763	A6	41
3783	A6	41
4445	A6	41
4453	A6	41
4456	A6	41
4458	A6	41
4476	A6	41
4479	A6	41
4481	A6	41
3773	A6	42
3778	A6	42
4421	A6	42
4451	A6	42
4464	A6	42
4472	A6	42
3790	A6	43
3791	A6	43
3806	A6	43
3814	A6	43
4427	A6	43
4438	A6	43
4441	A6	43
4442	A6	43
4446	A6	43
4460	A6	43
4473	A6	43
4477	A6	43
12860	A6	43
13600	A6	43
3774	A6	44
3792	A6	44
3797	A6	44
3820	A6	44
4426	A6	44
4435	A6	44
4443	A6	44
4452	A6	44
4455	A6	44
4461	A6	44
4462	A6	44
4469	A6	44
4475	A6	44
3761	A6	45
3776	A6	45
3777	A6	45
3802	A6	45
3805	A6	45
3817	A6	45
3985	A6	45
3995	A6	45
4414	A6	45
4444	A6	45
3762	A6	46
3990	A6	46
4415	A6	46
4428	A6	46
4439	A6	46
4440	A6	46
4459	A6	46
4463	A6	46
4471	A6	46
3769	A6	47
3771	A6	47
3781	A6	47
3785	A6	47
3796	A6	47
3803	A6	47
3818	A6	47
3989	A6	47
3998	A6	47
3999	A6	47
4000	A6	47
3770	A6	48
3801	A6	48
3804	A6	48
3811	A6	48
3836	A6	48
3982	A6	48
3983	A6	48
4465	A6	48
13602	A6	48
3765	A6	49
3784	A6	49
3798	A6	49
3819	A6	49
3825	A6	49
3828	A6	49
3860	A6	49
3984	A6	49
4001	A6	49
13601	A6	49
3815	A6	50
3816	A6	50
3829	A6	50
3847	A6	50
3924	A6	50
3991	A6	50
4474	A6	50
4478	A6	50
3780	A6	51
3861	A6	51
10243	A6	51
3799	A6	52
3822	A6	52
3832	A6	52
3841	A6	52
3843	A6	52
3871	A6	52
363	A6	53
3826	A6	53
3859	A6	53
3866	A6	53
3870	A6	53
13058	A6	53
3827	A6	54
3831	A6	54
3833	A6	54
3855	A6	54
3856	A6	54
3857	A6	54
3862	A6	54
3865	A6	54
3867	A6	54
3915	A6	54
3997	A6	54
3844	A6	55
3845	A6	55
3858	A6	55
3895	A6	55
3992	A6	55
10277	A6	55
3834	A6	56
3837	A6	56
3852	A6	56
3863	A6	56
3874	A6	56
3875	A6	56
3878	A6	56
3962	A6	56
3988	A6	56
10117	A6	56
3853	A6	57
3872	A6	57
3929	A6	57
3961	A6	57
11032	A6	57
13681	A6	57
3839	A6	58
3842	A6	58
3846	A6	58
3849	A6	58
3854	A6	58
3876	A6	58
3877	A6	58
3901	A6	58
5907	A6	58
3873	A6	59
3884	A6	59
3900	A6	59
3908	A6	59
3926	A6	59
3932	A6	59
3956	A6	59
4043	A6	59
4046	A6	59
7117	A6	59
3838	A6	60
3893	A6	60
3928	A6	60
3930	A6	60
3964	A6	60
7122	A6	60
3882	A6	61
3888	A6	61
3892	A6	61
3897	A6	61
3905	A6	61
3906	A6	61
3911	A6	61
3931	A6	61
3966	A6	61
3967	A6	61
3868	A6	62
3907	A6	62
3909	A6	62
3910	A6	62
3912	A6	62
3914	A6	62
3916	A6	62
3925	A6	62
3927	A6	62
3942	A6	62
3945	A6	62
3973	A6	62
3993	A6	62
7069	A6	62
3889	A6	63
3898	A6	63
3899	A6	63
3913	A6	63
3917	A6	63
3918	A6	63
3919	A6	63
3923	A6	63
3955	A6	63
4020	A6	63
3864	A6	64
3886	A6	64
3920	A6	64
4022	A6	64
4034	A6	64
4035	A6	64
4055	A6	64
3869	A6	65
3880	A6	65
3933	A6	65
3934	A6	65
3935	A6	65
3940	A6	65
3958	A6	65
3970	A6	65
10262	A6	65
3850	A6	66
3881	A6	66
3894	A6	66
3904	A6	66
3941	A6	66
3946	A6	66
3947	A6	66
3948	A6	66
3951	A6	66
3972	A6	66
3979	A6	66
4032	A6	66
3903	A6	67
3937	A6	67
3950	A6	67
3952	A6	67
3957	A6	67
3971	A6	67
3978	A6	67
4033	A6	67
4040	A6	67
4044	A6	67
3902	A6	68
3936	A6	68
3943	A6	68
3949	A6	68
3959	A6	68
3960	A6	68
3975	A6	68
3976	A6	68
3977	A6	68
4036	A6	68
4054	A6	68
4135	A6	68
3887	A6	69
3944	A6	69
3969	A6	69
4007	A6	69
4021	A6	69
4024	A6	69
4025	A6	69
4041	A6	69
4042	A6	69
3963	A6	70
10075	A6	70
4028	A6	71
4056	A6	71
3980	A6	72
3981	A6	72
4023	A6	72
4029	A6	72
4031	A6	72
4058	A6	72
4059	A6	72
10279	A6	72
11486	A6	72
3968	A6	73
4016	A6	73
4037	A6	73
4049	A6	73
4050	A6	73
4051	A6	73
4053	A6	73
4057	A6	73
4061	A6	73
4072	A6	73
3954	A6	74
4014	A6	74
4015	A6	74
4017	A6	74
4026	A6	74
4027	A6	74
4030	A6	74
4038	A6	74
4052	A6	74
4070	A6	74
4012	A6	75
4013	A6	75
4047	A6	75
4069	A6	75
3965	A6	76
4008	A6	76
4039	A6	76
4066	A6	76
4068	A6	76
10269	A6	76
4010	A6	77
4019	A6	77
4080	A6	77
4060	A6	78
4063	A6	78
4074	A6	78
8534	A6	78
4067	A6	79
4081	A6	79
4083	A6	79
12741	A6	79
4075	A6	80
4076	A6	80
4078	A6	80
4018	A6	81
4079	A6	81
4082	A6	81
4111	A6	81
13677	A6	81
4009	A6	82
4011	A6	82
4086	A6	82
4087	A6	82
4062	A6	83
4077	A6	83
4085	A6	83
4089	A6	83
4092	A6	83
4098	A6	83
4099	A6	83
4116	A6	83
4117	A6	83
4088	A6	84
4090	A6	84
4103	A6	84
4114	A6	84
7402	A6	84
4101	A6	85
4108	A6	85
4109	A6	85
4110	A6	85
4112	A6	85
4115	A6	85
4093	A6	86
4106	A6	86
4118	A6	86
4122	A6	86
4139	A6	86
4100	A6	87
4102	A6	87
4119	A6	87
4128	A6	87
4141	A6	87
4123	A6	88
4126	A6	88
4129	A6	88
4130	A6	88
4132	A6	88
4133	A6	88
4134	A6	88
4136	A6	88
4142	A6	88
4143	A6	88
4158	A6	88
4121	A6	89
4137	A6	89
4169	A6	89
4113	A6	90
4144	A6	90
4145	A6	90
4150	A6	90
4151	A6	90
4152	A6	90
4154	A6	90
4157	A6	90
4159	A6	90
4160	A6	90
4161	A6	90
4168	A6	90
4127	A6	91
4131	A6	91
4146	A6	91
4148	A6	91
4149	A6	91
4155	A6	91
4165	A6	91
4176	A6	91
4120	A6	92
4138	A6	92
4140	A6	92
4147	A6	92
4153	A6	92
4164	A6	92
4166	A6	92
4167	A6	92
4170	A6	92
4171	A6	92
4162	A6	93
4163	A6	93
4175	A6	93
4177	A6	93
4178	A6	93
4179	A6	93
4185	A6	93
12068	A6	93
4172	A6	94
4173	A6	94
4174	A6	94
4180	A6	94
4181	A6	94
4182	A6	94
4183	A6	94
12070	A6	94
4184	A6	95
4186	A6	95
4189	A6	97
4190	A6	97
4191	A6	97
4192	A6	97
4197	A6	99
4195	A6	100
4196	A6	100
4527	A7	0
4652	A7	0
4769	A7	0
13706	A7	0
4972	A7	1
5026	A7	1
4911	A7	2
4912	A7	2
4914	A7	2
5230	A7	2
5231	A7	3
4565	A7	4
4585	A7	4
5033	A7	4
5219	A7	4
5229	A7	4
13645	A7	4
13646	A7	4
13696	A7	4
4498	A7	5
4586	A7	5
4587	A7	5
4596	A7	5
4597	A7	5
4610	A7	5
4611	A7	5
4633	A7	5
4637	A7	5
4656	A7	5
4834	A7	5
5193	A7	5
13383	A7	5
13647	A7	5
4557	A7	6
4595	A7	6
4598	A7	6
4639	A7	6
4812	A7	6
5149	A7	6
6396	A7	6
6397	A7	6
6400	A7	6
10139	A7	6
13686	A7	6
13691	A7	6
13698	A7	6
13702	A7	6
4909	A7	7
4910	A7	7
5137	A7	7
5270	A7	7
5284	A7	7
6394	A7	7
6395	A7	7
6398	A7	7
6404	A7	7
6405	A7	7
6406	A7	7
6412	A7	7
6425	A7	7
10479	A7	7
13694	A7	7
4660	A7	8
5134	A7	8
5281	A7	8
6414	A7	8
7407	A7	8
7408	A7	8
13693	A7	8
4531	A7	9
4663	A7	9
4778	A7	9
4784	A7	9
4863	A7	9
5278	A7	9
6403	A7	9
6409	A7	9
6417	A7	9
6439	A7	9
6440	A7	9
4535	A7	10
4549	A7	10
4704	A7	10
4717	A7	10
4764	A7	10
4765	A7	10
4835	A7	10
4874	A7	10
5048	A7	10
5902	A7	10
5903	A7	10
6399	A7	10
6410	A7	10
6411	A7	10
6415	A7	10
6420	A7	10
6426	A7	10
4724	A7	11
4857	A7	11
5025	A7	11
5062	A7	11
5063	A7	11
5064	A7	11
5124	A7	11
5186	A7	11
6407	A7	11
6408	A7	11
6413	A7	11
6421	A7	11
6431	A7	11
6436	A7	11
6437	A7	11
6441	A7	11
6442	A7	11
4654	A7	12
4725	A7	12
4833	A7	12
4900	A7	12
4903	A7	12
5032	A7	12
5034	A7	12
5035	A7	12
5043	A7	12
5047	A7	12
5050	A7	12
5054	A7	12
5085	A7	12
5086	A7	12
5210	A7	12
6427	A7	12
6430	A7	12
6432	A7	12
6729	A7	12
6732	A7	12
9456	A7	12
12676	A7	12
4664	A7	13
4872	A7	13
5046	A7	13
5051	A7	13
5058	A7	13
5094	A7	13
5150	A7	13
6429	A7	13
6433	A7	13
6434	A7	13
6435	A7	13
6731	A7	13
6734	A7	13
6735	A7	13
6736	A7	13
12131	A7	13
21	A7	14
23	A7	14
5027	A7	14
5030	A7	14
5057	A7	14
5071	A7	14
5107	A7	14
5216	A7	14
6428	A7	14
6728	A7	14
6730	A7	14
6733	A7	14
10984	A7	14
12874	A7	14
5031	A7	15
5037	A7	15
5045	A7	15
5053	A7	15
5061	A7	15
5119	A7	15
6737	A7	15
5036	A7	16
5039	A7	16
5040	A7	16
5044	A7	16
5069	A7	16
5075	A7	16
5077	A7	16
5079	A7	16
5080	A7	16
5091	A7	16
5109	A7	16
5115	A7	16
5140	A7	16
5180	A7	16
6438	A7	16
9136	A7	16
12876	A7	16
13687	A7	16
5028	A7	17
5055	A7	17
5067	A7	17
5068	A7	17
5070	A7	17
5072	A7	17
5074	A7	17
5078	A7	17
5104	A7	17
5111	A7	17
5112	A7	17
22	A7	18
5041	A7	18
5042	A7	18
5049	A7	18
5060	A7	18
5073	A7	18
5087	A7	18
5097	A7	18
5113	A7	18
5168	A7	18
5177	A7	18
5195	A7	18
5301	A7	18
5905	A7	18
5029	A7	19
5038	A7	19
5056	A7	19
5066	A7	19
5083	A7	19
5092	A7	19
5093	A7	19
5095	A7	19
5157	A7	19
13044	A7	19
5084	A7	20
5088	A7	20
5089	A7	20
5090	A7	20
5098	A7	20
5100	A7	20
5132	A7	20
5146	A7	20
5152	A7	20
5164	A7	20
5052	A7	21
5059	A7	21
5076	A7	21
5096	A7	21
5105	A7	21
5106	A7	21
5108	A7	21
5110	A7	21
5116	A7	21
5120	A7	21
5138	A7	21
5153	A7	21
5190	A7	21
5218	A7	21
10617	A7	21
5103	A7	22
5121	A7	22
5141	A7	22
5156	A7	22
5162	A7	22
5175	A7	22
5176	A7	22
5187	A7	22
5101	A7	23
5143	A7	23
5144	A7	23
5151	A7	23
5154	A7	23
5158	A7	23
5160	A7	23
5173	A7	23
5200	A7	23
5273	A7	23
4503	A7	24
5081	A7	24
5082	A7	24
5123	A7	24
5130	A7	24
5133	A7	24
5139	A7	24
5145	A7	24
5217	A7	24
5223	A7	24
10618	A7	24
13697	A7	24
5117	A7	25
5118	A7	25
5142	A7	25
5147	A7	25
5163	A7	25
5165	A7	25
5166	A7	25
5170	A7	25
5183	A7	25
5188	A7	25
5194	A7	25
5198	A7	25
5203	A7	25
5205	A7	25
5211	A7	25
5212	A7	25
5214	A7	25
5234	A7	25
5275	A7	25
5290	A7	25
5302	A7	25
10619	A7	25
5065	A7	26
5114	A7	26
5148	A7	26
5159	A7	26
5178	A7	26
5182	A7	26
5184	A7	26
5185	A7	26
5189	A7	26
5204	A7	26
5209	A7	26
5246	A7	26
12923	A7	26
13695	A7	26
5129	A7	27
5131	A7	27
5181	A7	27
5191	A7	27
5192	A7	27
5207	A7	27
5282	A7	27
206	A7	28
5122	A7	28
5125	A7	28
5172	A7	28
5196	A7	28
5208	A7	28
5215	A7	28
5221	A7	28
5222	A7	28
5225	A7	28
5228	A7	28
5247	A7	28
4494	A7	29
4543	A7	29
5099	A7	29
5128	A7	29
5155	A7	29
5199	A7	29
5201	A7	29
5233	A7	29
5298	A7	29
4483	A7	30
4552	A7	30
4603	A7	30
5169	A7	30
5171	A7	30
5174	A7	30
5202	A7	30
5259	A7	30
5264	A7	30
5267	A7	30
5294	A7	30
5295	A7	30
7582	A7	30
11852	A7	30
4485	A7	31
5102	A7	31
5167	A7	31
5179	A7	31
5226	A7	31
5238	A7	31
5241	A7	31
5263	A7	31
197	A7	32
893	A7	32
4488	A7	32
4505	A7	32
4506	A7	32
4507	A7	32
5235	A7	32
5274	A7	32
5276	A7	32
5277	A7	32
5279	A7	32
5280	A7	32
5286	A7	32
5287	A7	32
10620	A7	32
11426	A7	32
4484	A7	33
4492	A7	33
4497	A7	33
4521	A7	33
4536	A7	33
5227	A7	33
5232	A7	33
5242	A7	33
5255	A7	33
5293	A7	33
5299	A7	33
5300	A7	33
1264	A7	34
1313	A7	34
4504	A7	34
4509	A7	34
4519	A7	34
5206	A7	34
5220	A7	34
5224	A7	34
5236	A7	34
5245	A7	34
5249	A7	34
5251	A7	34
5253	A7	34
5262	A7	34
5296	A7	34
13663	A7	34
1241	A7	35
1337	A7	35
4486	A7	35
4489	A7	35
4490	A7	35
4542	A7	35
4548	A7	35
4551	A7	35
5161	A7	35
5237	A7	35
5239	A7	35
5256	A7	35
5258	A7	35
5285	A7	35
5289	A7	35
11415	A7	35
896	A7	36
4491	A7	36
4493	A7	36
4495	A7	36
4496	A7	36
4499	A7	36
4508	A7	36
4517	A7	36
4578	A7	36
5260	A7	36
5271	A7	36
13683	A7	36
13709	A7	36
4510	A7	37
4511	A7	37
4514	A7	37
4526	A7	37
4533	A7	37
4538	A7	37
4539	A7	37
5197	A7	37
5240	A7	37
5244	A7	37
5250	A7	37
5252	A7	37
5254	A7	37
5288	A7	37
5292	A7	37
11582	A7	37
11984	A7	37
929	A7	38
1191	A7	38
1205	A7	38
1260	A7	38
4487	A7	38
4502	A7	38
4513	A7	38
4515	A7	38
4516	A7	38
4522	A7	38
4523	A7	38
4524	A7	38
4550	A7	38
5268	A7	38
13555	A7	38
1021	A7	39
1170	A7	39
1218	A7	39
1237	A7	39
1300	A7	39
4500	A7	39
4534	A7	39
5261	A7	39
5283	A7	39
5291	A7	39
7586	A7	39
11440	A7	39
897	A7	40
927	A7	40
1137	A7	40
1198	A7	40
1256	A7	40
1350	A7	40
1374	A7	40
1377	A7	40
4501	A7	40
4520	A7	40
4528	A7	40
4529	A7	40
4540	A7	40
4541	A7	40
4553	A7	40
5243	A7	40
831	A7	41
1133	A7	41
1194	A7	41
1229	A7	41
4512	A7	41
4518	A7	41
4525	A7	41
4544	A7	41
4545	A7	41
4546	A7	41
4547	A7	41
4568	A7	41
5272	A7	41
5297	A7	41
10001	A7	41
1178	A7	42
1183	A7	42
1276	A7	42
1295	A7	42
1311	A7	42
4532	A7	42
4602	A7	42
1135	A7	43
4567	A7	43
5248	A7	43
5257	A7	43
894	A7	44
924	A7	44
1296	A7	44
1331	A7	44
4555	A7	44
4556	A7	44
4570	A7	44
4572	A7	44
4589	A7	44
5265	A7	44
5266	A7	44
5269	A7	44
4563	A7	45
4564	A7	45
4566	A7	45
4569	A7	45
4571	A7	45
4576	A7	45
4577	A7	45
4584	A7	45
4591	A7	45
4601	A7	45
11203	A7	45
1130	A7	46
1150	A7	46
4573	A7	46
4579	A7	46
4583	A7	46
4600	A7	46
4609	A7	46
4620	A7	46
4705	A7	46
1197	A7	47
1310	A7	47
4574	A7	47
4581	A7	47
4604	A7	47
4554	A7	48
4559	A7	48
4560	A7	48
4562	A7	48
4590	A7	48
4605	A7	48
4630	A7	48
4631	A7	48
4680	A7	48
4530	A7	49
4588	A7	49
4606	A7	49
4659	A7	49
4593	A7	50
4594	A7	50
4615	A7	50
4617	A7	50
4645	A7	50
4707	A7	50
7410	A7	50
4599	A7	51
4616	A7	51
4619	A7	51
4646	A7	51
4676	A7	51
7442	A7	51
4537	A7	52
4561	A7	52
4580	A7	52
4582	A7	52
4607	A7	52
4621	A7	52
4622	A7	52
4625	A7	52
4628	A7	52
4644	A7	52
4647	A7	52
944	A7	53
4575	A7	53
4612	A7	53
4613	A7	53
4626	A7	53
4629	A7	53
4636	A7	53
4641	A7	53
4658	A7	53
4675	A7	53
4678	A7	53
4687	A7	53
4695	A7	53
4608	A7	54
4618	A7	54
4624	A7	54
4634	A7	54
4640	A7	54
4653	A7	54
4677	A7	54
4696	A7	54
7411	A7	54
4635	A7	55
4643	A7	55
4682	A7	55
4689	A7	55
4623	A7	56
4627	A7	56
4649	A7	56
4651	A7	56
4683	A7	56
4685	A7	56
4692	A7	56
4694	A7	56
4752	A7	56
7357	A7	56
4632	A7	57
4648	A7	57
4666	A7	57
4681	A7	57
4697	A7	57
4710	A7	57
4722	A7	57
4731	A7	57
7409	A7	57
4614	A7	58
4650	A7	58
4661	A7	58
4701	A7	58
4716	A7	58
4592	A7	59
4667	A7	59
4668	A7	59
4671	A7	59
4673	A7	59
4691	A7	59
4711	A7	59
4715	A7	59
4730	A7	59
4737	A7	59
7549	A7	59
4662	A7	60
4670	A7	60
4698	A7	60
4700	A7	60
4706	A7	60
4719	A7	60
4734	A7	60
4744	A7	60
4750	A7	60
4751	A7	60
4642	A7	61
4657	A7	61
4669	A7	61
4684	A7	61
4702	A7	61
4703	A7	61
4714	A7	61
7551	A7	61
4690	A7	62
4749	A7	62
7552	A7	62
4638	A7	63
4672	A7	63
4674	A7	63
4686	A7	63
4699	A7	63
4713	A7	63
4718	A7	63
4720	A7	63
4721	A7	63
4729	A7	63
4732	A7	63
4904	A7	63
4655	A7	64
4727	A7	64
4736	A7	64
4738	A7	64
4746	A7	64
4753	A7	64
7571	A7	64
4665	A7	65
4688	A7	65
4709	A7	65
4723	A7	65
4728	A7	65
4733	A7	65
4739	A7	65
4741	A7	65
4742	A7	65
4745	A7	65
4756	A7	65
7362	A7	65
7548	A7	65
4708	A7	66
4740	A7	66
4747	A7	66
4748	A7	66
4754	A7	66
4760	A7	66
4773	A7	66
4776	A7	66
4827	A7	66
4693	A7	67
4712	A7	68
4726	A7	68
4735	A7	68
4743	A7	68
4757	A7	68
4758	A7	68
4761	A7	68
4770	A7	68
4771	A7	68
4772	A7	68
4774	A7	68
4775	A7	68
4804	A7	68
4828	A7	68
4755	A7	69
4763	A7	69
4783	A7	69
4787	A7	69
4788	A7	69
4796	A7	69
4679	A7	70
4762	A7	70
4767	A7	70
4777	A7	70
4786	A7	70
4795	A7	70
4801	A7	70
4806	A7	70
4808	A7	70
4819	A7	70
12422	A7	70
4766	A7	71
4780	A7	71
4785	A7	71
4798	A7	71
4799	A7	71
4800	A7	71
4803	A7	71
4807	A7	71
4825	A7	71
4826	A7	71
4832	A7	71
4840	A7	71
4841	A7	71
4842	A7	71
4849	A7	71
4851	A7	71
4859	A7	71
7359	A7	71
4759	A7	72
4768	A7	72
4779	A7	72
4782	A7	72
4791	A7	72
4802	A7	72
4891	A7	72
4923	A7	72
4781	A7	73
4789	A7	73
4794	A7	73
4824	A7	73
4839	A7	73
4846	A7	73
4860	A7	73
4861	A7	73
4873	A7	73
4790	A7	74
4793	A7	74
4814	A7	74
4816	A7	74
4822	A7	74
4823	A7	74
4829	A7	74
4837	A7	74
4845	A7	74
4847	A7	74
4848	A7	74
4852	A7	74
4853	A7	74
4854	A7	74
4862	A7	74
4864	A7	74
4865	A7	74
4886	A7	74
4922	A7	74
7875	A7	74
4805	A7	75
4809	A7	75
4810	A7	75
4811	A7	75
4815	A7	75
4817	A7	75
4818	A7	75
4820	A7	75
4831	A7	75
4838	A7	75
4844	A7	75
4858	A7	75
4869	A7	75
4871	A7	75
8496	A7	75
4792	A7	76
4797	A7	76
4813	A7	76
4830	A7	76
4836	A7	76
4855	A7	76
4856	A7	76
4868	A7	76
4880	A7	76
4882	A7	76
4884	A7	76
4885	A7	76
4888	A7	76
4889	A7	76
4924	A7	76
4821	A7	77
4843	A7	77
4850	A7	77
4875	A7	77
4881	A7	77
4883	A7	77
4907	A7	77
4919	A7	77
4879	A7	78
4890	A7	78
4906	A7	78
4915	A7	78
4866	A7	79
4887	A7	79
4892	A7	79
4894	A7	79
4905	A7	79
4927	A7	79
4934	A7	79
4870	A7	80
4877	A7	80
4896	A7	80
4897	A7	80
